timestamp,experiment_id,project_name,duration,emissions,energy_consumed,country_name,country_iso_code,region,on_cloud,cloud_provider,cloud_region
2024-04-29T17:12:17,ad8ad8bb-8fd3-4225-8731-082ab82f06a1,wanda,4.250676155090332,2.6345653923160883e-05,4.323801872913182e-05,Denmark,DNK,,N,,
2024-04-29T17:14:45,23559239-5775-417e-826b-031d4f858556,wanda,147.06595826148987,0.005170255360928282,0.008485331158688133,Denmark,DNK,,N,,
2024-04-29T17:15:53,e1a7602a-0e9c-4a24-9f69-1beea9963b98,wanda,4.280853271484375,2.41444176411522e-05,3.962538888641365e-05,Denmark,DNK,,N,,
2024-04-29T17:18:12,183981b5-0c31-479a-b411-2f53c978bb28,wanda,138.92489290237427,0.004553278409619717,0.007472759557545587,Denmark,DNK,,N,,
2024-04-29T17:19:35,87ac6309-16bf-42a5-a86c-06110682cebf,wanda,4.3919291496276855,2.6441584973753112e-05,4.3395459063477275e-05,Denmark,DNK,,N,,
2024-04-29T17:21:57,9519b273-40d7-43c9-8496-8bffffdd29ef,wanda,141.54675030708313,0.00491163860759581,0.008060893941951357,Denmark,DNK,,N,,
2024-04-29T17:22:55,e544344c-cbac-41d9-bc45-b797765fa4d1,wanda,4.308737277984619,2.3314476280700152e-05,3.8263303884008014e-05,Denmark,DNK,,N,,
2024-04-29T17:25:13,2096b277-17b2-47d1-8f3a-8cafaf1420cf,wanda,137.2987744808197,0.005151199066545785,0.008454056307214663,Denmark,DNK,,N,,
2024-04-29T17:28:35,b15c3c66-f141-40c0-bd49-6ef50a301320,wanda,141.73312044143677,0.0056217458774476,0.009226309365804333,Denmark,DNK,,N,,
2024-04-29T17:32:59,870f705e-3205-410b-a339-515dfe3b8efd,wanda,192.6179575920105,0.006604461603783493,0.010839124940800157,Denmark,DNK,,N,,
2024-04-29T17:35:19,c5b2fe2c-38b3-46d7-b721-47b6a4c624ec,wanda,139.42845559120178,0.004352749242048954,0.007143654653622915,Denmark,DNK,,N,,
2024-04-29T17:42:00,d9f9983c-c009-4a33-8ead-7b58ff137ff8,wanda,190.5919737815857,0.00692488659158605,0.011365000732849071,Denmark,DNK,,N,,
2024-04-29T17:44:22,55bb00b7-6fa9-406e-81c5-915978702f6e,wanda,141.42730712890625,0.004911595323065704,0.008060822904150252,Denmark,DNK,,N,,
2024-04-29T17:48:44,bb1547c3-b4a1-4853-89bf-de0dcdbd1415,wanda,192.92105078697205,0.006570903464835947,0.010784049919904464,Denmark,DNK,,N,,
2024-04-29T17:51:05,94c32b58-e978-44f9-931b-c7307b1a841e,wanda,139.85974097251892,0.005406589747915828,0.008873198952014076,Denmark,DNK,,N,,
2024-04-29T17:55:15,43f8b809-d0ec-452b-a40d-a61c38ef9ec0,wanda,192.47209072113037,0.0064793456678129795,0.010633786891549837,Denmark,DNK,,N,,
2024-04-29T17:57:33,569da520-cd69-4c5c-8491-5e8cfbbf99e0,wanda,137.62054443359375,0.004131772592159778,0.006780991705325039,Denmark,DNK,,N,,
2024-04-29T18:01:57,2b262776-52c6-4642-bf9a-93e9f870d423,wanda,190.84623861312866,0.006492757784112642,0.01065579861832092,Denmark,DNK,,N,,
2024-04-29T18:04:13,241f5dae-0f2b-4d88-9f8d-4c09d06ea6e7,wanda,135.95663404464722,0.003986159222381424,0.006542013632203326,Denmark,DNK,,N,,
2024-04-29T18:06:46,05a57318-53f2-47db-8468-bc59058cc29a,wanda,139.8527250289917,0.005511924422417875,0.009046072346701106,Denmark,DNK,,N,,
2024-04-29T19:11:06,a502ef81-486b-478e-9650-3160fa38b6ae,wanda,4.267447233200073,2.3912415875032556e-05,3.9244631713411614e-05,Denmark,DNK,,N,,
2024-04-29T19:13:36,a5e76edb-5895-4ec5-9283-aaf7a81f9bdb,wanda,149.2586591243744,0.004170656846486543,0.006844807852069872,Denmark,DNK,,N,,
2024-04-29T20:18:50,5a31ed85-c886-49fe-89de-3555c7e9f2f7,wanda,4.279030799865723,2.0948641309162174e-05,3.438053759899788e-05,Denmark,DNK,,N,,
2024-04-29T20:21:11,135fb4fa-de2c-4753-b791-b4d93f972e42,wanda,139.88321828842163,0.0042990193269761365,0.007055474072453478,Denmark,DNK,,N,,
